Info Date,Ticker,Company,Sector,Market Cap,Shares Outstanding,Open,Close,Volume,Change (%)
2025-04-15,FRI,Finbar Group Ltd,Real Estate Management & Development,190486199.4,272123142.0,0.73,0.7,20508.0,-4.11
2025-04-15,AVH,Avita Medical Inc,"Pharmaceuticals, Biotechnology & Life Sciences",190262032.4,68439580.0,2.76,2.78,87677.0,0.72
2025-04-15,CVN,Carnarvon Energy Ltd,Energy,187854122.61,1789086882.0,0.11,0.105,128110.0,-4.55
2025-04-15,UOS,United Overseas Australia Ltd,Real Estate Management & Development,185008421.4,336378948.0,0.55,0.55,23.0,0.0
2025-04-15,NZM,NZME Ltd,Media & Entertainment,184141807.92,187899804.0,1.015,0.98,181421.0,-3.45
2025-04-15,MRL,Mayur Resources Ltd,Materials,183978573.07,782887545.0,0.235,0.235,373827.0,0.0
2025-04-15,SKS,SKS Technologies Group Ltd,Capital Goods,183173203.98,113069879.0,1.68,1.62,234748.0,-3.57
2025-04-15,TLG,Talga Group Ltd,Materials,182677785.7,429830084.0,0.425,0.425,90760.0,0.0
2025-04-15,WMA,Wam Alternative Assets Ltd,Not Applic,182441223.87,196173359.0,0.93,0.93,111795.0,0.0
2025-04-15,A1M,Aic Mines Ltd,Materials,181340031.6,575682640.0,0.315,0.315,1297731.0,0.0
2025-04-15,AKP,Audio Pixels Holdings Ltd,Consumer Durables & Apparel,181102620.0,29210100.0,6.2,6.2,0.0,0.0
2025-04-15,CDM,Cadence Capital Ltd,Not Applic,178993080.6,298321801.0,0.61,0.6,360324.0,-1.64
2025-04-15,A1N,Arn Media Ltd,Media & Entertainment,178438712.61,313050373.0,0.57,0.57,52143.0,0.0
2025-04-15,BTH,Bigtincan Holdings Ltd,Software & Services,176660325.81,821675934.0,0.215,0.215,0.0,0.0
2025-04-15,SMP,Smartpay Holdings Ltd,Financial Services,175409011.4,241943464.0,0.76,0.725,14537.0,-4.61
2025-04-15,SVL,Silver Mines Ltd,Materials,174417988.42,1779775392.0,0.099,0.098,14321408.0,-1.01
2025-04-15,BRL,Bathurst Resources Ltd,Materials,173749237.72,239654121.0,0.725,0.725,19829.0,0.0
2025-04-15,CEH,Coast Entertainment Holdings Ltd,Consumer Services,172694166.0,431735415.0,0.39,0.4,107522.0,2.56
2025-04-15,RAC,Race Oncology Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",170247420.84,173721858.0,0.99,0.98,292048.0,-1.01
2025-04-15,MDX,Mindax Ltd,Materials,169736652.48,2293738547.0,0.065,0.074,1541132.0,13.85
2025-04-15,AIS,Aeris Resources Ltd,Materials,169451712.32,968295499.0,0.175,0.175,723228.0,0.0
2025-04-15,IMB,Intelligent Monitoring Group Ltd,Commercial & Professional Services,168666926.35,355088266.0,0.48,0.475,146865.0,-1.04
2025-04-15,EIQ,Echoiq Ltd,Software & Services,167728497.25,588521043.0,0.285,0.285,1126511.0,0.0
2025-04-15,NMG,New Murchison Gold Ltd,Materials,167124451.82,9830850107.0,0.016,0.017,17735850.0,6.25
2025-04-15,CTM,Centaurus Metals Ltd,Materials,166394906.36,496701213.0,0.32,0.335,555403.0,4.69
2025-04-15,QGL,Quantum Graphite Ltd,Materials,165594537.12,344988619.0,0.485,0.48,11500.0,-1.03
2025-04-15,29M,29METALS Ltd,Materials,164507089.08,1370892409.0,0.12,0.12,3140434.0,0.0
2025-04-15,SSG,Shaver Shop Group Ltd,Consumer Discretionary Distribution & Retail,163765617.5,131012494.0,1.26,1.25,61883.0,-0.79
2025-04-15,TZN,Terramin Australia Ltd,Materials,162975329.44,2116562720.0,0.078,0.077,132446.0,-1.28
2025-04-15,MEI,Meteoric Resources NL,Materials,161243531.96,2336862782.0,0.07,0.069,6209877.0,-1.43
2025-04-15,EMV,Emvision Medical Devices Ltd,Health Care Equipment & Services,160771085.8,85516535.0,1.79,1.88,2056.0,5.03
2025-04-15,PCX,Pengana Global Private Credit Trust,Not Applic,160305450.97,82419255.0,1.935,1.945,125223.0,0.52
2025-04-15,3DA,Amaero Ltd,Capital Goods,158709060.39,690039393.0,0.22,0.23,799606.0,4.55
2025-04-15,STP,Step One Clothing Ltd,Consumer Discretionary Distribution & Retail,158465948.81,185340291.0,0.86,0.855,79567.0,-0.58
2025-04-15,RCT,Reef Casino Trust,Consumer Services,156995315.2,49061036.0,3.2,3.2,4007.0,0.0
2025-04-15,COI,Comet Ridge Ltd,Energy,155537033.6,1196438720.0,0.125,0.13,60492.0,4.0
2025-04-15,PRG,PRL Global Ltd,Materials,155002457.2,113972395.0,1.36,1.36,83.0,0.0
2025-04-15,ASL,Andean Silver Ltd,Materials,154010542.35,158773755.0,0.98,0.97,1728648.0,-1.02
2025-04-15,BIS,Bisalloy Steel Group Ltd,Materials,153770559.21,47903601.0,3.24,3.21,72182.0,-0.93
2025-04-15,CAA,Capral Ltd,Materials,153754007.46,16970641.0,9.1,9.06,13873.0,-0.44
2025-04-15,MTO,Motorcycle Holdings Ltd,Consumer Discretionary Distribution & Retail,152779339.08,73806444.0,2.06,2.07,41269.0,0.49
2025-04-15,AIM,Ai-Media Technologies Ltd,Commercial & Professional Services,152434254.31,208814047.0,0.76,0.73,194943.0,-3.95
2025-04-15,BTI,Bailador Technology Investments Ltd,Financial Services,152287885.67,148573547.0,1.03,1.025,433248.0,-0.49
2025-04-15,ARX,Aroa Biosurgery Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",151756112.64,344900256.0,0.4,0.44,974499.0,10.0
2025-04-15,CCV,Cash Converters International,Financial Services,150610803.6,627545015.0,0.24,0.24,106307.0,0.0
2025-04-15,MHJ,Michael Hill International Ltd,Consumer Discretionary Distribution & Retail,150053655.18,384752962.0,0.4,0.39,133158.0,-2.5
2025-04-15,ERD,Eroad Ltd,Technology Hardware & Equipment,149928505.6,187410632.0,0.8,0.8,469.0,0.0
2025-04-15,SXL,Southern Cross Media Group Ltd,Media & Entertainment,145138985.14,239899149.0,0.605,0.605,50015.0,0.0
2025-04-15,AKM,Aspire Mining Ltd,Materials,144676540.72,507636985.0,0.285,0.285,0.0,0.0
2025-04-15,CXO,Core Lithium Ltd,Materials,143582041.45,2143015544.0,0.067,0.067,7429098.0,0.0
2025-04-15,AOF,Australian Unity Office Fund,Equity Real Estate Investment Trusts (REITs),143013590.19,164383437.0,0.87,0.87,25968.0,0.0
2025-04-15,EGR,Ecograf Ltd,Materials,140780863.89,454131819.0,0.3,0.31,135768.0,3.33
2025-04-15,ACE,Acusensus Ltd,Software & Services,140725991.31,140025862.0,0.975,1.005,81841.0,3.08
2025-04-15,RNU,Renascor Resources Ltd,Materials,139871353.27,2543115514.0,0.056,0.055,3490091.0,-1.79
2025-04-15,ARR,American Rare EARTHS Ltd,Materials,139541407.23,507423299.0,0.275,0.275,207706.0,0.0
2025-04-15,EZL,EUROZ Hartleys Group Ltd,Financial Services,139275097.0,164822600.0,0.87,0.845,33345.0,-2.87
2025-04-15,STA,Strandline Resources Ltd,Materials,138943602.23,1462564234.0,0.095,0.095,0.0,0.0
2025-04-15,HRZ,Horizon Minerals Ltd,Materials,136976616.06,2140259626.0,0.064,0.064,6651287.0,0.0
2025-04-15,EVO,Embark Early Education Ltd,Consumer Services,133941791.38,183481906.0,0.735,0.73,8394.0,-0.68
2025-04-15,SEC,Spheria Emerging Companies Ltd,Not Applic,133427476.27,59832949.0,2.18,2.23,89267.0,2.29
2025-04-15,TGP,360 Capital Group,Financial Services,132827453.64,210837228.0,0.57,0.63,535177.0,10.53
2025-04-15,GLB,Globe International Ltd,Consumer Durables & Apparel,132684217.6,41463818.0,3.3,3.2,2461.0,-3.03
2025-04-15,DGL,DGL Group Ltd,Materials,132629746.37,285225261.0,0.465,0.465,29911.0,0.0
2025-04-15,CRD,Conrad Asia Energy Ltd,Energy,132628506.88,179227712.0,0.75,0.74,2544.0,-1.33
2025-04-15,LIN,Lindian Resources Ltd,Materials,132614807.14,1153172236.0,0.105,0.115,1028748.0,9.52
2025-04-15,PLT,Plenti Group Ltd,Financial Services,130627048.12,176523038.0,0.73,0.74,2345.0,1.37
2025-04-15,PMT,Patriot Battery Metals Inc,Materials,130330085.85,554596110.0,0.24,0.235,3679204.0,-2.08
2025-04-15,COS,Cosol Ltd,Software & Services,129212045.16,181988796.0,0.71,0.71,35084.0,0.0
2025-04-15,TGM,Theta Gold Mines Ltd,Materials,127517150.77,879428626.0,0.14,0.145,217604.0,3.57
2025-04-15,VVA,Viva Leisure Ltd,Consumer Services,127108838.75,101687071.0,1.295,1.25,43130.0,-3.47
2025-04-15,MM8,Medallion Metals Ltd,Materials,126871577.55,478760670.0,0.27,0.265,1491541.0,-1.85
2025-04-15,JYC,Joyce Corporation Ltd,Consumer Discretionary Distribution & Retail,126260778.63,29569269.0,4.26,4.27,13439.0,0.23
2025-04-15,CUP,Count Ltd,Commercial & Professional Services,126131809.29,169304442.0,0.74,0.745,24000.0,0.68
2025-04-15,NOL,Nobleoak Life Ltd,Insurance,126088570.24,92712184.0,1.36,1.36,95840.0,0.0
2025-04-15,ZEO,Zeotech Ltd,Materials,126054075.06,1853736398.0,0.066,0.068,2258062.0,3.03
2025-04-15,CLX,Cti Logistics Ltd,Transportation,126052228.58,80544555.0,1.565,1.565,1926.0,0.0
2025-04-15,CYC,Cyclopharm Ltd,Health Care Equipment & Services,125584640.5,111136850.0,1.16,1.13,75047.0,-2.59
2025-04-15,HPG,Hipages Group Holdings Ltd,Media & Entertainment,125332426.56,134045376.0,0.94,0.935,7875.0,-0.53
2025-04-15,ENN,Elanor Investors Group,Consumer Services,124805608.84,152201962.0,0.82,0.82,0.0,0.0
2025-04-15,RFG,Retail Food Group Ltd,Consumer Services,124602962.22,62930789.0,1.95,1.98,34758.0,1.54
2025-04-15,ART,Airtasker Ltd,Media & Entertainment,122612436.18,454120134.0,0.27,0.27,18988.0,0.0
2025-04-15,DUG,DUG Technology Ltd,Software & Services,122538416.91,134657601.0,0.9,0.91,196768.0,1.11
2025-04-15,BOC,Bougainville Copper Ltd,Materials,122324062.5,401062500.0,0.31,0.305,5279.0,-1.61
2025-04-15,OIL,Optiscan Imaging Ltd,Health Care Equipment & Services,121124416.43,835340803.0,0.12,0.145,753777.0,20.83
2025-04-15,BWN,Bhagwan Marine Ltd,Transportation,121088104.72,275200238.0,0.45,0.44,73118.0,-2.22
2025-04-15,SHJ,Shine Justice Ltd,Consumer Services,121082213.8,171747821.0,0.705,0.705,990.0,0.0
2025-04-15,PAR,Paradigm Biopharmaceuticals Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",120722935.13,389428823.0,0.315,0.31,825047.0,-1.59
2025-04-15,BCK,Brockman Mining Ltd,Materials,120643017.7,9280232131.0,0.013,0.013,0.0,0.0
2025-04-15,GTN,GTN Ltd,Media & Entertainment,120203208.66,193876143.0,0.62,0.62,8749.0,0.0
2025-04-15,GOW,Gowing Bros Ltd,Financial Services,120071812.5,53365250.0,2.225,2.25,56921.0,1.12
2025-04-15,VNL,Vinyl Group Ltd,Software & Services,119609174.3,1259043940.0,0.1,0.095,249350.0,-5.0
2025-04-15,SLH,Silk Logistics Holdings Ltd,Transportation,118244017.1,81547598.0,1.42,1.45,26236.0,2.11
2025-04-15,FDV,Frontier Digital Ventures Ltd,Media & Entertainment,117100196.64,433704432.0,0.27,0.27,224567.0,0.0
2025-04-15,MXI,Maxiparts Ltd,Capital Goods,116434147.2,55444832.0,2.06,2.1,18292.0,1.94
2025-04-15,NZK,New Zealand King Salmon Investments Ltd,"Food, Beverage & Tobacco",115709188.69,538182273.0,0.215,0.215,0.0,0.0
2025-04-15,IKE,Ikegps Group Ltd,Technology Hardware & Equipment,115159824.78,161062692.0,0.715,0.715,4200.0,0.0
2025-04-15,4DX,4DMEDICAL Ltd,Health Care Equipment & Services,114856860.05,450419059.0,0.255,0.255,327400.0,0.0
2025-04-15,TRJ,Trajan Group Holdings Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",114283497.75,152377997.0,0.755,0.75,10250.0,-0.66
2025-04-15,VEE,Veem Ltd,Capital Goods,114223318.44,135980141.0,0.85,0.84,46672.0,-1.18
2025-04-15,BCN,Beacon Minerals Ltd,Materials,114111833.18,4226364192.0,0.026,0.027,5417867.0,3.85
2025-04-15,AGE,Alligator Energy Ltd,Energy,112334381.01,3873599345.0,0.028,0.029,2355364.0,3.57
2025-04-15,MCA,Murray Cod Australia Ltd,"Food, Beverage & Tobacco",112121012.4,105774540.0,1.115,1.06,9074.0,-4.93
2025-04-15,BET,Betmakers Technology Group Ltd,Consumer Services,111578768.63,970250162.0,0.11,0.115,2728198.0,4.55
2025-04-15,SNC,Sandon Capital Investments Ltd,Not Applic,111429727.64,144713932.0,0.77,0.77,79300.0,0.0
2025-04-15,APW,Aims Property Securities Fund,Equity Real Estate Investment Trusts (REITs),111297707.5,44519083.0,2.5,2.5,0.0,0.0
2025-04-15,A11,Atlantic Lithium Ltd,Materials,110903570.08,693147313.0,0.16,0.16,44.0,0.0
2025-04-15,KOV,Korvest Ltd,Capital Goods,110652999.26,11759086.0,9.4,9.41,770.0,0.11
2025-04-15,STN,Saturn Metals Ltd,Materials,110256839.64,386866104.0,0.285,0.285,2219753.0,0.0
2025-04-15,GDC,Global Data Centre Group,Not Applic,110113740.0,77272800.0,1.425,1.425,0.0,0.0
2025-04-15,HNG,Hancock & Gore Ltd,Capital Goods,108778486.8,453243695.0,0.2475,0.24,54013.0,-3.03
2025-04-15,DLI,Delta Lithium Ltd,Materials,107481268.8,716541792.0,0.16,0.15,899051.0,-6.25
2025-04-15,CYG,Coventry Group Ltd,Capital Goods,107362175.4,119291306.0,0.905,0.9,44474.0,-0.55
2025-04-15,BUB,Bubs Australia Ltd,"Food, Beverage & Tobacco",107175604.56,893130038.0,0.12,0.12,1719750.0,0.0
2025-04-15,SND,Saunders International Ltd,Capital Goods,107162972.4,121776105.0,0.89,0.88,20603.0,-1.12
2025-04-15,CEL,Challenger Gold Ltd,Materials,106327599.9,1687739681.0,0.063,0.063,1692492.0,0.0
2025-04-15,PEN,Peninsula Energy Ltd,Energy,106158069.68,159636195.0,0.68,0.665,836156.0,-2.21
2025-04-15,RND,Rand Mining Ltd,Materials,105220527.85,56875961.0,1.79,1.85,11568.0,3.35
2025-04-15,WRK,WRKR Ltd,Software & Services,105089223.94,1722774163.0,0.058,0.061,256337.0,5.17
2025-04-15,CAM,Clime Capital Ltd,Not Applic,104483749.35,150336330.0,0.7,0.695,48967.0,-0.71
2025-04-15,BBL,Brisbane Broncos Ltd,Media & Entertainment,103923068.86,98040631.0,1.025,1.06,10311.0,3.41
2025-04-15,BRI,Big River Industries Ltd,Materials,103323504.46,85391326.0,1.225,1.21,5987.0,-1.22
2025-04-15,XAM,Xanadu Mines Ltd,Materials,103258668.02,1912197556.0,0.058,0.054,4346640.0,-6.9
2025-04-15,TOP,Thorney Opportunities Ltd,Not Applic,103003263.72,177591834.0,0.58,0.58,39582.0,0.0
2025-04-15,TWD,Tamawood Ltd,Consumer Durables & Apparel,102988452.84,37724708.0,2.73,2.73,3435.0,0.0
2025-04-15,AEE,Aura Energy Ltd,Energy,102436036.22,890748141.0,0.115,0.115,1073004.0,0.0
2025-04-15,TPC,TPC Consolidated Ltd,Utilities,102199141.57,11342857.0,9.01,9.01,0.0,0.0
2025-04-15,SGI,Stealth Group Holdings Ltd,Capital Goods,101818669.11,117032953.0,0.785,0.87,239351.0,10.83
2025-04-15,FLN,Freelancer Ltd,Commercial & Professional Services,101455848.45,450914882.0,0.21,0.225,202502.0,7.14
2025-04-15,TTM,Titan Minerals Ltd,Materials,101435225.19,260090321.0,0.4,0.39,174163.0,-2.5
2025-04-15,EVS,Envirosuite Ltd,Software & Services,101409258.16,1448703688.0,0.07,0.07,0.0,0.0
2025-04-15,VLS,Vita Life Sciences Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",101219511.45,55462746.0,1.815,1.825,56761.0,0.55
2025-04-15,SDI,SDI Ltd,Health Care Equipment & Services,101035700.5,118865530.0,0.86,0.85,13875.0,-1.16
2025-04-15,BIO,Biome Australia Ltd,Household & Personal Products,100888260.3,219322305.0,0.46,0.46,104108.0,0.0
2025-04-15,GLN,Galan Lithium Ltd,Materials,100801116.0,840009300.0,0.12,0.12,0.0,0.0
2025-04-15,ETM,Energy Transition Minerals Ltd,Materials,100763564.07,1550208678.0,0.056,0.065,4377560.0,16.07
2025-04-15,ALC,Alcidion Group Ltd,Health Care Equipment & Services,100721452.2,1342952696.0,0.073,0.075,500207.0,2.74
2025-04-15,PTN,Patronus Resources Ltd,Materials,99881266.04,1637397804.0,0.061,0.061,1097110.0,0.0
2025-04-15,GHY,Gold Hydrogen Ltd,Energy,99837500.0,159740000.0,0.645,0.625,30799.0,-3.1
2025-04-15,NMR,Native Mineral Resources Holdings Ltd,Materials,99200739.48,826672829.0,0.115,0.12,1590058.0,4.35
2025-04-15,EQR,EQ Resources Ltd,Materials,99121362.94,2360032451.0,0.043,0.042,865199.0,-2.33
2025-04-15,IMA,Image Resources NL,Materials,99055499.99,1112983146.0,0.089,0.089,8627.0,0.0
2025-04-15,TGF,Tribeca Global Natural Resources Ltd,Not Applic,98883877.17,78791934.0,1.235,1.255,164062.0,1.62
2025-04-15,IOD,Iodm Ltd,Software & Services,98650269.6,616564185.0,0.16,0.16,81426.0,0.0
2025-04-15,USL,Unico Silver Ltd,Materials,98537344.88,437943755.0,0.235,0.225,1338784.0,-4.26
2025-04-15,FSA,FSA Group Ltd,Financial Services,98289926.28,121345588.0,0.79,0.81,24.0,2.53
2025-04-15,RYD,Ryder Capital Ltd,Not Applic,97796772.0,81497310.0,1.2,1.2,15000.0,0.0
2025-04-15,DUB,Dubber Corporation Ltd,Software & Services,97064596.43,2623367471.0,0.032,0.037,2013085.0,15.62
2025-04-15,LSX,Lion Selection Group Ltd,Not Applic,96688280.88,141150775.0,0.66,0.685,307762.0,3.79
2025-04-15,AHC,Austco Healthcare Ltd,Health Care Equipment & Services,96476128.7,364060863.0,0.27,0.265,238418.0,-1.85
2025-04-15,TOK,Tolu Minerals Ltd,Materials,96318702.85,113316121.0,0.825,0.85,175193.0,3.03
2025-04-15,MME,Moneyme Ltd,Financial Services,96009417.12,800078476.0,0.115,0.12,305150.0,4.35
2025-04-15,CCR,Credit Clear Ltd,Software & Services,95545944.45,424648642.0,0.215,0.225,703977.0,4.65
2025-04-15,BGD,Barton Gold Holdings Ltd,Materials,95232234.5,218924677.0,0.405,0.435,896949.0,7.41
2025-04-15,NVA,Nova Minerals Ltd,Materials,95195738.02,322697417.0,0.29,0.295,356794.0,1.72
2025-04-15,DRX,Diatreme Resources Ltd,Materials,95157354.98,5008281841.0,0.018,0.019,169087.0,5.56
2025-04-15,SOM,Somnomed Ltd,Health Care Equipment & Services,95087631.32,216108253.0,0.46,0.44,163364.0,-4.35
2025-04-15,AVL,Australian Vanadium Ltd,Materials,94981238.84,8634658076.0,0.011,0.011,5089764.0,0.0
2025-04-15,ENR,Encounter Resources Ltd,Materials,94770540.61,498792319.0,0.2,0.19,124712.0,-5.0
2025-04-15,ALA,Arovella Therapeutics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",94709653.2,1183870665.0,0.081,0.08,1447886.0,-1.23
2025-04-15,ECL,Excelsior Capital Ltd,Capital Goods,94521968.94,28994469.0,3.26,3.26,0.0,0.0
2025-04-15,MTM,MTM Critical Metals Ltd,Materials,94028974.83,458677926.0,0.175,0.205,9251960.0,17.14
2025-04-15,ATR,Astron Corporation Ltd,Materials,93954328.65,208787397.0,0.45,0.45,755.0,0.0
2025-04-15,ARA,Ariadne Australia Ltd,Commercial & Professional Services,93764999.04,195343748.0,0.48,0.48,0.0,0.0
2025-04-15,QPM,QPM Energy Ltd,Materials,93435731.3,2525290035.0,0.04,0.037,439850.0,-7.5
2025-04-15,PEB,Pacific Edge Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",93370337.01,811915974.0,0.115,0.115,0.0,0.0
2025-04-15,EGN,Engenco Ltd,Capital Goods,93217891.63,315992853.0,0.295,0.295,43474.0,0.0
2025-04-15,WLD,Wellard Ltd,"Food, Beverage & Tobacco",92968804.6,531250312.0,0.175,0.175,42405.0,0.0
2025-04-15,LRK,Lark Distilling Co. Ltd,"Food, Beverage & Tobacco",92676238.16,105313907.0,0.88,0.88,0.0,0.0
2025-04-15,WOT,Wotso Property,Equity Real Estate Investment Trusts (REITs),92453915.64,162199852.0,0.57,0.57,11976.0,0.0
2025-04-15,MYG,Mayfield Group Holdings Ltd,Capital Goods,92174990.09,92638181.0,1.025,0.995,10781.0,-2.93
2025-04-15,ACW,Actinogen Medical Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",92137269.99,3177147241.0,0.031,0.029,988155.0,-6.45
2025-04-15,EGL,Environmental Group Ltd (the),Capital Goods,91319470.8,380497795.0,0.23,0.24,375409.0,4.35
2025-04-15,ORN,Orion Minerals Ltd,Materials,89055821.63,6850447818.0,0.013,0.013,217201.0,0.0
2025-04-15,AGN,Argenica Therapeutics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",89024527.27,128092845.0,0.715,0.695,27505.0,-2.8
2025-04-15,MLG,MLG OZ Ltd,Materials,88571497.8,147619163.0,0.6,0.6,38274.0,0.0
2025-04-15,IVZ,Invictus Energy Ltd,Energy,88191497.57,1603481774.0,0.055,0.055,1782616.0,0.0
2025-04-15,GSS,Genetic Signatures Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",87448448.78,227138828.0,0.385,0.385,80327.0,0.0
2025-04-15,ECH,Echelon Resources Ltd,Energy,87340826.82,223950838.0,0.395,0.39,10691.0,-1.27
2025-04-15,PPE,Peoplein Ltd,Commercial & Professional Services,86952452.8,108690566.0,0.8,0.8,549304.0,0.0
2025-04-15,EL8,Elevate Uranium Ltd,Energy,86763557.7,385615812.0,0.23,0.225,304640.0,-2.17
2025-04-15,ASM,Australian Strategic Materials Ltd,Materials,86136823.95,181340682.0,0.39,0.475,1142573.0,21.79
2025-04-15,MAP,Microba Life Sciences Ltd,Health Care Equipment & Services,85091875.63,447851977.0,0.185,0.19,28646.0,2.7
2025-04-15,FHE,Frontier Energy Ltd,Materials,84986144.1,515067540.0,0.16,0.165,1761461.0,3.13
2025-04-15,KKO,Kinetiko Energy Ltd,Energy,84522521.08,1432585103.0,0.055,0.059,898043.0,7.27
2025-04-15,AR1,Austral Resources Australia Ltd,Materials,84346532.16,527165826.0,0.16,0.16,0.0,0.0
2025-04-15,NWF,Newfield Resources Ltd,Materials,83722559.61,940702917.0,0.089,0.089,0.0,0.0
2025-04-15,AL3,AML3D Ltd,Capital Goods,83349792.22,537740595.0,0.15,0.155,889302.0,3.33
2025-04-15,PTR,Petratherm Ltd,Materials,82947544.8,345614770.0,0.235,0.24,308219.0,2.13
2025-04-15,CD3,CD Private Equity Fund Iii,Not Applic,82832683.0,72028420.0,1.15,1.15,0.0,0.0
2025-04-15,AUE,Aurum Resources Ltd,Materials,82429999.96,232197183.0,0.355,0.355,647175.0,0.0
2025-04-15,DAI,Decidr Ai Industries Ltd,"Food, Beverage & Tobacco",82181962.08,173014657.0,0.51,0.475,199072.0,-6.86
2025-04-15,CVV,Caravel Minerals Ltd,Materials,81020570.91,558762558.0,0.15,0.145,272173.0,-3.33
2025-04-15,MAY,Melbana Energy Ltd,Energy,80884898.5,3370204104.0,0.025,0.024,608480.0,-4.0
2025-04-15,OMA,Omega Oil & Gas Ltd,Energy,80634893.17,343127205.0,0.25,0.235,1075938.0,-6.0
2025-04-15,CLV,Clover Corporation Ltd,Materials,80159683.68,166999341.0,0.49,0.48,16049.0,-2.04
2025-04-15,ATC,Altech Batteries Ltd,Materials,80108936.24,2002723406.0,0.04,0.04,241836.0,0.0
2025-04-15,ARL,Ardea Resources Ltd,Materials,79873166.0,199682915.0,0.42,0.4,77572.0,-4.76
2025-04-15,EXP,Experience Co Ltd,Consumer Services,79533025.63,757457387.0,0.105,0.105,8001.0,0.0
2025-04-15,ERM,Emmerson Resources Ltd,Materials,79452359.88,635618879.0,0.125,0.125,563597.0,0.0
2025-04-15,TOT,360 Capital REIT,Equity Real Estate Investment Trusts (REITs),79005140.23,216452439.0,0.37,0.365,30282.0,-1.35
2025-04-15,HGO,Hillgrove Resources Ltd,Materials,78637426.15,2536691166.0,0.0315,0.031,5457389.0,-1.59
2025-04-15,LCY,Legacy Iron Ore Ltd,Materials,78096340.67,9762042584.0,0.009,0.008,10000.0,-11.11
2025-04-15,ARN,Aldoro Resources Ltd,Materials,78061361.4,177412185.0,0.385,0.44,404131.0,14.29
2025-04-15,SNT,Syntara Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",77960546.64,1624178055.0,0.05,0.048,3787531.0,-4.0
2025-04-15,NWC,New World Resources Ltd,Materials,77908197.91,3541281723.0,0.021,0.022,2114164.0,4.76
2025-04-15,KYP,Kinatico Ltd,Software & Services,77776557.12,432091984.0,0.1675,0.18,1416276.0,7.46
2025-04-15,SSL,Sietel Ltd,Real Estate Management & Development,77752621.09,8007479.0,9.71,9.71,0.0,0.0
2025-04-15,STM,Sunstone Metals Ltd,Materials,77410497.27,5954653636.0,0.014,0.013,18104736.0,-7.14
2025-04-15,TGN,Tungsten Mining NL,Materials,77267536.35,898459725.0,0.085,0.086,30000.0,1.18
2025-04-15,HZR,HAZER Group Ltd,Materials,76650560.33,230528001.0,0.32,0.3325,386008.0,3.91
2025-04-15,ASN,Anson Resources Ltd,Materials,76270509.64,1386736539.0,0.055,0.055,656468.0,0.0
2025-04-15,HFR,Highfield Resources Ltd,Materials,75852326.88,474077043.0,0.16,0.16,32000.0,0.0
2025-04-15,IPD,Impedimed Ltd,Health Care Equipment & Services,74951948.43,2025728336.0,0.037,0.037,1036736.0,0.0
2025-04-15,CY5,CYGNUS Metals Ltd,Materials,74758787.05,849531671.0,0.085,0.088,209700.0,3.53
2025-04-15,MC2,Marimaca Copper Corp,Materials,74392626.0,12398771.0,6.0,6.0,0.0,0.0
2025-04-15,ST1,Spirit Technology Solutions Ltd,Software & Services,74168769.87,190176333.0,0.4,0.39,2918.0,-2.5
2025-04-15,SDV,Scidev Ltd,Materials,74134396.83,190088197.0,0.38,0.39,20183.0,2.63
2025-04-15,IRI,Integrated Research Ltd,Software & Services,73601373.82,177352708.0,0.43,0.415,74785.0,-3.49
2025-04-15,M7T,MACH7 Technologies Ltd,Health Care Equipment & Services,73578519.33,241241047.0,0.29,0.305,176764.0,5.17
2025-04-15,SFX,Sheffield Resources Ltd,Materials,73038915.75,394804950.0,0.19,0.185,391536.0,-2.63
2025-04-15,AQD,Ausquest Ltd,Materials,72759932.64,1347406160.0,0.054,0.054,4313171.0,0.0
2025-04-15,KSN,Kingston Resources Ltd,Materials,71510076.56,821954903.0,0.087,0.087,885640.0,0.0
2025-04-15,PCG,Pengana Capital Group Ltd,Financial Services,71371960.56,99127723.0,0.735,0.72,4464.0,-2.04
2025-04-15,AXE,Archer Materials Ltd,Semiconductors & Semiconductor Equipment,71357163.64,254847013.0,0.275,0.28,197384.0,1.82
2025-04-15,DME,Dome Gold Mines Ltd,Materials,71357158.8,396428660.0,0.18,0.18,0.0,0.0
2025-04-15,AHX,Apiam Animal Health Ltd,Health Care Equipment & Services,70817871.36,183942523.0,0.385,0.385,56338.0,0.0
2025-04-15,AVR,Anteris Technologies Global Corp,Health Care Equipment & Services,70816760.8,15394948.0,4.85,4.6,28001.0,-5.15
2025-04-15,SPG,SPC Global Holdings Ltd,"Food, Beverage & Tobacco",70438386.93,192981882.0,0.36,0.365,106201.0,1.39
2025-04-15,GPR,Geopacific Resources Ltd,Materials,70014237.17,3182465326.0,0.02,0.022,200940.0,10.0
